run_id,world_half_cm,thickness_nm,backing_thickness_um,density_g_cm3,E_keV,N_injected,N_uncollided,N_trans_total,T_counts,mu_counts_per_mm,mu_counts_cm2_g,mu_calc_per_mm,mu_calc_cm2_g,mu_tr_per_mm,mu_tr_cm2_g,mu_ref_cm2_g,mu_en_ref_cm2_g,delta_mu_percent,delta_mu_en_percent,sigma_T_counts,sigma_mu_counts_cm2_g,mu_en_cpe_per_mm,mu_en_cpe_cm2_g,delta_mu_en_cpe_percent,absorbed_fraction,mu_en_per_mm,mu_en_cm2_g,mu_en_raw_per_mm,mu_en_raw_cm2_g,mu_eff_per_mm,mu_eff_cm2_g,E_trans_unc_keV,E_trans_tot_keV,E_abs_keV,T_energy_tot
1006,1.0000000000e+02,2.0000000000e+03,5.0000000000e+01,1.9300000000e+01,6.3100000000e+03,2.0000000000e+05,1.9997200000e+05,1.9998100000e+05,9.9986000000e-01,7.0004900457e-02,3.6271969149e-02,8.2609878808e-02,4.2803046015e-02,6.3068752227e-02,3.2678109962e-02,4.2506100000e-02,2.6857350000e-02,-1.4666438114e+01,-9.9993162930e+01,2.6455661020e-05,6.8547578578e-03,4.4232383430e-02,2.2918333383e-02,-1.4666438114e+01,7.0879477020e-09,4.4232383430e-02,2.2918333383e-02,3.5439738510e-06,1.8362558814e-06,3.5439738492e-06,1.8362558804e-06,1.2618233200e+09,1.2618482084e+09,8.9449900000e+00,9.9987972139e-01
1007,1.0000000000e+02,2.0000000000e+03,5.0000000000e+01,1.9300000000e+01,7.0000000000e+03,2.0000000000e+05,1.9996400000e+05,1.9997200000e+05,9.9982000000e-01,9.0008100972e-02,4.6636321747e-02,8.4383418574e-02,4.3721978536e-02,6.6092861088e-02,3.4245005745e-02,4.3410000000e-02,2.7675000000e-02,7.4322085861e+00,-9.9999281819e+01,2.9997299878e-05,7.7727203017e-03,5.7382496992e-02,2.9731863726e-02,7.4322085861e+00,7.6720000000e-10,5.7382496992e-02,2.9731863726e-02,3.8360000000e-07,1.9875647668e-07,3.8359998526e-07,1.9875646905e-07,1.3997480000e+09,1.3997643634e+09,1.0740800000e+00,9.9983168812e-01
1008,1.0000000000e+02,2.0000000000e+03,5.0000000000e+01,1.9300000000e+01,1.0000000000e+04,2.0000000000e+05,1.9997000000e+05,1.9997700000e+05,9.9985000000e-01,7.5005625563e-02,3.8863018426e-02,9.2380330378e-02,4.7865456154e-02,7.7864460548e-02,4.0344280077e-02,4.7470000000e-02,3.0720000000e-02,-1.8131412627e+01,-9.9998738109e+01,2.7384073839e-05,7.0953839549e-03,4.8539557979e-02,2.5150030041e-02,-1.8131412627e+01,1.4963400000e-09,4.8539557979e-02,2.5150030041e-02,7.4817000000e-07,3.8765284974e-07,7.4817002649e-07,3.8765286347e-07,1.9997000000e+09,1.9997152685e+09,2.9926800000e+00,9.9985763427e-01
1009,1.0000000000e+02,2.0000000000e+03,5.0000000000e+01,1.9300000000e+01,1.5800000000e+04,2.0000000000e+05,1.9995700000e+05,1.9996100000e+05,9.9978500000e-01,1.0751155791e-01,5.5705470418e-02,1.0533477602e-01,5.4577604158e-02,9.4764764078e-02,4.9100914030e-02,5.4654400000e-02,3.3784000000e-02,1.9231213187e+00,-9.9999920800e+01,3.2783667809e-05,8.4950046148e-03,6.6457055101e-02,3.4433707306e-02,1.9231213187e+00,1.0328164557e-10,6.6457055101e-02,3.4433707306e-02,5.1640822785e-08,2.6756902997e-08,5.1640802748e-08,2.6756892615e-08,3.1593206000e+09,3.1593375193e+09,3.2637000000e-01,9.9979035422e-01
1010,1.0000000000e+02,2.0000000000e+03,5.0000000000e+01,1.9300000000e+01,2.5100000000e+04,2.0000000000e+05,1.9995900000e+05,1.9996200000e+05,9.9979500000e-01,1.0251050769e-01,5.3114252687e-02,1.2035178545e-01,6.2358438058e-02,1.1283163126e-01,5.8461985109e-02,5.8930000000e-02,3.4750000000e-02,-9.8689077090e+00,-9.9999966685e+01,3.2012339418e-05,8.2950526666e-03,6.0448670322e-02,3.1320554571e-02,-9.8689077090e+00,4.4687250996e-11,6.0448670322e-02,3.1320554571e-02,2.2343625498e-08,1.1577008030e-08,2.2343626949e-08,1.1577008782e-08,5.0189709000e+09,5.0189997251e+09,2.2433000000e-01,9.9980074205e-01
1011,1.0000000000e+02,2.0000000000e+03,5.0000000000e+01,1.9300000000e+01,3.9800000000e+04,2.0000000000e+05,1.9994400000e+05,1.9994700000e+05,9.9972000000e-01,1.4001960366e-01,7.2549017440e-02,1.3603589103e-01,7.0484917633e-02,1.3076794088e-01,6.7755409784e-02,5.8930000000e-02,3.4750000000e-02,2.3110499644e+01,-9.9999949287e+01,3.7411335181e-05,9.6947702820e-03,8.2567134349e-02,4.2780898626e-02,2.3110499644e+01,6.8023869346e-11,8.2567134349e-02,4.2780898626e-02,3.4011934673e-08,1.7622764079e-08,3.4011959916e-08,1.7622777159e-08,7.9577712000e+09,7.9577831907e+09,5.4146999999e-01,9.9972150637e-01
1012,1.0000000000e+02,2.0000000000e+03,5.0000000000e+01,1.9300000000e+01,6.3100000000e+04,2.0000000000e+05,1.9995600000e+05,1.9995700000e+05,9.9978000000e-01,1.1001210177e-01,5.7001089003e-02,1.5148879495e-01,7.8491603599e-02,1.4784861934e-01,7.6605502249e-02,5.8930000000e-02,3.4750000000e-02,-3.2732241599e+00,-1.0000000000e+02,3.3162599416e-05,8.5932375111e-03,6.4872230387e-02,3.3612554604e-02,-3.2732241599e+00,0.0000000000e+00,6.4872230387e-02,3.3612554604e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.2617223600e+10,1.2617224111e+10,0.0000000000e+00,9.9978004049e-01
1013,1.0000000000e+02,2.0000000000e+03,5.0000000000e+01,1.9300000000e+01,1.0000000000e+05,2.0000000000e+05,1.9993600000e+05,1.9993800000e+05,9.9968000000e-01,1.6002560546e-01,8.2914821483e-02,1.6599789727e-01,8.6009273197e-02,1.6350017465e-01,8.4715116400e-02,5.8930000000e-02,3.4750000000e-02,4.0700528565e+01,-9.9999998584e+01,3.9993599488e-05,1.0364352730e-02,9.4364326995e-02,4.8893433676e-02,4.0700528565e+01,1.9000000005e-12,9.4364326995e-02,4.8893433676e-02,9.5000000027e-10,4.9222797941e-10,9.5001784217e-10,4.9223722392e-10,1.9993600000e+10,1.9993687620e+10,3.8000000011e-02,9.9968438100e-01
1014,1.0000000000e+02,5.0000000000e+03,5.0000000000e+01,1.9300000000e+01,1.0000000000e+00,2.0000000000e+05,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,4.1446531674e+03,2.1474886878e+03,7.0955433749e+03,3.6764473445e+03,7.0863645094e+03,3.6716914557e+03,3.6830000000e+03,3.6710000000e+03,-4.1691862944e+01,-9.9761167428e+01,0.0000000000e+00,0.0000000000e+00,4.1311490028e+03,2.1404917113e+03,-4.1691862944e+01,8.4606797000e-02,4.1311490028e+03,2.1404917113e+03,1.6921359400e+01,8.7675437305e+00,1.7680315192e+01,9.1607850735e+00,0.0000000000e+00,0.0000000000e+00,1.6921359400e+04,0.0000000000e+00
1015,1.0000000000e+02,5.0000000000e+03,5.0000000000e+01,1.9300000000e+01,1.5800000000e+00,2.0000000000e+05,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,4.1446531674e+03,2.1474886878e+03,2.8326316048e+03,1.4676847693e+03,2.8263604092e+03,1.4644354452e+03,1.5045782665e+03,1.4935782665e+03,4.2730274362e+01,-9.9562372868e+01,0.0000000000e+00,0.0000000000e+00,4.1143515301e+03,2.1317883576e+03,4.2730274362e+01,6.3075331044e-02,4.1143515301e+03,2.1317883576e+03,1.2615066209e+01,6.5363037352e+00,1.3030479194e+01,6.7515436236e+00,0.0000000000e+00,0.0000000000e+00,1.9931804610e+04,0.0000000000e+00
1016,1.0000000000e+02,5.0000000000e+03,5.0000000000e+01,1.9300000000e+01,2.5100000000e+00,2.0000000000e+05,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,4.1446531674e+03,2.1474886878e+03,5.0406479956e+03,2.6117347127e+03,5.0258994005e+03,2.6040929536e+03,2.6113223250e+03,2.5694643329e+03,-1.7762404618e+01,-9.9587956979e+01,0.0000000000e+00,0.0000000000e+00,4.0782167655e+03,2.1130656816e+03,-1.7762404618e+01,1.0216743008e-01,4.0782167655e+03,2.1130656816e+03,2.0433486016e+01,1.0587298454e+01,2.1554335163e+01,1.1168049307e+01,0.0000000000e+00,0.0000000000e+00,5.1288049900e+04,0.0000000000e+00
1017,1.0000000000e+02,5.0000000000e+03,5.0000000000e+01,1.9300000000e+01,3.9800000000e+00,2.0000000000e+05,1.4000000000e+01,1.4000000000e+01,7.0000000000e-05,1.9134030632e+03,9.9140055087e+02,1.8691109663e+03,9.6845127790e+02,1.8537628259e+03,9.6049887354e+02,9.7531200001e+02,9.5915000001e+02,1.6495799152e+00,-9.9140743910e+01,1.8707632132e-05,2.7694496125e+01,1.8816958553e+03,9.7497194577e+02,1.6495799152e+00,7.9531003656e-02,1.8816958553e+03,9.7497194577e+02,1.5906200731e+01,8.2415547830e+00,1.6574392039e+01,8.5877678961e+00,5.5720000000e+01,5.5720000000e+01,6.3306678910e+04,7.0000000000e-05
1018,1.0000000000e+02,5.0000000000e+03,5.0000000000e+01,1.9300000000e+01,6.3100000000e+00,2.0000000000e+05,9.9930000000e+03,9.9930000000e+03,4.9965000000e-02,5.9928650373e+02,3.1051114183e+02,5.9658958724e+02,3.0911377577e+02,5.8539839684e+02,3.0331523152e+02,3.2336050000e+02,3.1513250000e+02,-3.9736944277e+00,-9.8269707566e+01,4.8717809256e-04,1.0104028106e+00,5.8403748800e+02,3.0261009741e+02,-3.9736944277e+00,5.2618688225e-02,5.8403748800e+02,3.0261009741e+02,1.0523737645e+01,5.4527138057e+00,1.0810722898e+01,5.6014108279e+00,6.3055830000e+04,6.3055830000e+04,6.6404784540e+04,4.9965000000e-02
1019,1.0000000000e+02,5.0000000000e+03,5.0000000000e+01,1.9300000000e+01,1.0000000000e+01,2.0000000000e+05,7.9709000000e+04,7.9709000000e+04,3.9854500000e-01,1.8398697273e+02,9.5330037685e+01,1.8357779636e+02,9.5118029200e+01,1.7836413962e+02,9.2416652655e+01,9.6910000000e+01,9.2040000000e+01,-1.6303398152e+00,-9.7441728322e+01,1.0947759656e-03,2.8465615324e-01,1.7474111000e+02,9.0539435234e+01,-1.6303398152e+00,2.2722210885e-02,1.7474111000e+02,9.0539435234e+01,4.5444421770e+00,2.3546332523e+00,4.5968677357e+00,2.3817967543e+00,7.9709000000e+05,7.9709000000e+05,4.5444421770e+04,3.9854500000e-01
1020,1.0000000000e+02,5.0000000000e+03,5.0000000000e+01,1.9300000000e+01,1.5800000000e+01,2.0000000000e+05,6.2202000000e+04,6.2202000000e+04,3.1101000000e-01,2.3358604260e+02,1.2102903761e+02,2.3355054405e+02,1.2101064459e+02,2.2811332547e+02,1.1819343288e+02,1.2719280000e+02,1.0756320000e+02,-4.8459994476e+00,-9.3263915241e+01,1.0350912518e-03,3.4488711666e-01,1.9753682769e+02,1.0235068792e+02,-4.8459994476e+00,6.9919541304e-02,1.9753682769e+02,1.0235068792e+02,1.3983908261e+01,7.2455483216e+00,1.4496836370e+01,7.5113141813e+00,9.8279160000e+05,9.8279160000e+05,2.2094575052e+05,3.1101000000e-01
1021,1.0000000000e+02,5.0000000000e+03,5.0000000000e+01,1.9300000000e+01,2.0000000000e+01,2.0000000000e+05,1.0597500000e+05,1.0597600000e+05,5.2987500000e-01,1.2702282986e+02,6.5814937752e+01,1.2699347677e+02,6.5799728899e+01,1.2276597332e+02,6.3609312599e+01,6.5730000000e+01,5.6970000000e+01,1.2922219994e-01,-9.2306045214e+01,1.1160364787e-03,2.1826175716e-01,1.1009418252e+02,5.7043617888e+01,1.2922219994e-01,4.2298324300e-02,1.1009418252e+02,5.7043617888e+01,8.4596648600e+00,4.3832460415e+00,8.6437905487e+00,4.4786479527e+00,2.1195000000e+06,2.1195200000e+06,1.6919329720e+05,5.2988000000e-01
1022,1.0000000000e+02,5.0000000000e+03,5.0000000000e+01,1.9300000000e+01,2.5100000000e+01,2.0000000000e+05,1.4077200000e+05,1.4078900000e+05,7.0386000000e-01,7.0235161247e+01,3.6391275258e+01,7.0147470205e+01,3.6345839484e+01,6.6962167888e+01,3.4695423776e+01,4.3800000000e+01,3.8069400000e+01,-1.6914896673e+01,-9.3686253738e+01,1.0208846664e-03,1.5030141951e-01,6.1045900630e+01,3.1630000326e+01,-1.6914896673e+01,2.3194791335e-02,6.1045900630e+01,3.1630000326e+01,4.6389582669e+00,2.4036053197e+00,4.6936047647e+00,2.4319195672e+00,3.5333772000e+06,3.5338039000e+06,1.1643785250e+05,7.0394500000e-01
1023,1.0000000000e+02,5.0000000000e+03,5.0000000000e+01,1.9300000000e+01,2.5500000000e+01,2.0000000000e+05,1.4313400000e+05,1.4315800000e+05,7.1567000000e-01,6.6907222424e+01,3.4666954624e+01,6.7299410957e+01,3.4870161118e+01,6.4178602450e+01,3.3253161891e+01,4.2080000000e+01,3.6587000000e+01,-1.7616552700e+01,-9.3742629825e+01,1.0086784698e-03,1.4605372071e-01,5.8173349497e+01,3.0141631864e+01,-1.7616552700e+01,2.2092555849e-02,5.8173349497e+01,3.0141631864e+01,4.4185111698e+00,2.2893840258e+00,4.4680502616e+00,2.3150519490e+00,3.6499170000e+06,3.6505290000e+06,1.1267203483e+05,7.1579000000e-01
1024,1.0000000000e+02,5.0000000000e+03,5.0000000000e+01,1.9300000000e+01,3.0000000000e+01,2.0000000000e+05,1.6065900000e+05,1.6074700000e+05,8.0329500000e-01,4.3806652029e+01,2.2697747165e+01,4.3875966609e+01,2.2733661455e+01,4.1375390495e+01,2.1438026163e+01,2.2730000000e+01,1.9910000000e+01,-1.4189544504e-01,-9.2805363623e+01,8.8885359586e-04,1.1466420296e-01,3.8371774831e+01,1.9881748617e+01,-1.4189544504e-01,1.3823162792e-02,3.8371774831e+01,1.9881748617e+01,2.7646325583e+00,1.4324521028e+00,2.7839184758e+00,1.4424448061e+00,4.8197700000e+06,4.8224100000e+06,8.2938976750e+04,8.0373500000e-01
1025,1.0000000000e+02,5.0000000000e+03,5.0000000000e+01,1.9300000000e+01,3.2400000000e+01,2.0000000000e+05,1.6729500000e+05,1.6745000000e+05,8.3647500000e-01,3.5711729087e+01,1.8503486573e+01,3.5805271581e+01,1.8551954187e+01,3.3562074496e+01,1.7389675905e+01,1.9835600000e+01,1.7349200000e+01,-6.7157707684e+00,-9.3408434202e+01,8.2699629496e-04,1.0245267094e-01,3.1235250271e+01,1.6184067498e+01,-6.7157707684e+00,1.1035584958e-02,3.1235250271e+01,1.6184067498e+01,2.2071169917e+00,1.1435839335e+00,2.2193857507e+00,1.1499408034e+00,5.4203580000e+06,5.4253785772e+06,7.1510590530e+04,8.3724978044e-01
1026,1.0000000000e+02,5.0000000000e+03,5.0000000000e+01,1.9300000000e+01,3.9800000000e+01,2.0000000000e+05,1.8032300000e+05,1.8068800000e+05,9.0161500000e-01,2.0713535861e+01,1.0732402001e+01,2.0802235130e+01,1.0778360171e+01,1.9143222562e+01,9.9187681670e+00,1.0911200000e+01,9.4534000002e+00,-1.6386648553e+00,-9.3678676341e+01,6.6597819700e-04,7.6544073316e-02,1.7946086582e+01,9.2984904568e+00,-1.6386648553e+00,5.7666471043e-03,1.7946086582e+01,9.2984904568e+00,1.1533294209e+00,5.9758001081e-01,1.1566676826e+00,5.9930968013e-01,7.1768554000e+06,7.1913714315e+06,4.5902510950e+04,9.0343862206e-01
1027,1.0000000000e+02,5.0000000000e+03,5.0000000000e+01,1.9300000000e+01,4.0000000000e+01,2.0000000000e+05,1.8043200000e+05,1.8078100000e+05,9.0216000000e-01,2.0592678212e+01,1.0669781457e+01,2.0527789298e+01,1.0636160258e+01,1.8881281827e+01,9.7830475789e+00,1.0670000000e+01,9.2400000000e+00,-2.0482028299e-03,-9.3553088889e+01,6.6433174845e-04,7.6308712682e-02,1.7832834740e+01,9.2398107461e+00,-2.0482028299e-03,5.7484527613e-03,1.7832834740e+01,9.2398107461e+00,1.1496905523e+00,5.9569458666e-01,1.1530077417e+00,5.9741333769e-01,7.2172800000e+06,7.2312316013e+06,4.5987622090e+04,9.0390395017e-01
1028,1.0000000000e+02,5.0000000000e+03,5.0000000000e+01,1.9300000000e+01,4.1400000000e+01,2.0000000000e+05,1.8198400000e+05,1.8236100000e+05,9.0992000000e-01,1.8879719085e+01,9.7822378677e+00,1.8737005177e+01,9.7082928380e+00,1.7175423580e+01,8.8991832023e+00,1.0009060000e+01,8.6534000000e+00,-2.2661681740e+00,-9.3945798914e+01,6.4017807523e-04,7.2907175262e-02,1.6322587848e+01,8.4572994032e+00,-2.2661681740e+00,5.0555793853e-03,1.6322587848e+01,8.4572994032e+00,1.0111158771e+00,5.2389423681e-01,1.0136804125e+00,5.2522301164e-01,7.5341376000e+06,7.5497385138e+06,4.1860197310e+04,9.1180416834e-01
1029,1.0000000000e+02,5.0000000000e+03,5.0000000000e+01,1.9300000000e+01,5.0000000000e+01,2.0000000000e+05,1.8885600000e+05,1.8929200000e+05,9.4428000000e-01,1.1466509329e+01,5.9411965438e+00,1.1376674087e+01,5.8946497862e+00,1.0214979915e+01,5.2927357071e+00,5.9490000000e+00,5.0500000000e+00,-1.3117257113e-01,-9.4371311501e+01,5.1290974645e-04,5.6287614968e-02,9.7337152654e+00,5.0433757852e+00,-1.3117257113e-01,2.7430006230e-03,9.7337152654e+00,5.0433757852e+00,5.4860012460e-01,2.8424876922e-01,5.4935390858e-01,2.8463933087e-01,9.4428000000e+06,9.4645352995e+06,2.7430006230e+04,9.4645352995e-01
1030,1.0000000000e+02,5.0000000000e+03,5.0000000000e+01,1.9300000000e+01,5.2800000000e+01,2.0000000000e+05,1.9033600000e+05,1.9081700000e+05,9.5168000000e-01,9.9052870301e+00,5.1322730726e+00,9.8552117048e+00,5.1063273082e+00,8.7891865366e+00,4.5539826614e+00,5.3229200000e+00,4.4956000000e+00,-3.5816230080e+00,-9.4709474889e+01,4.7950587900e-04,5.2212643319e-02,8.3657481932e+00,4.3345845561e+00,-3.5816230080e+00,2.2951641723e-03,8.3657481932e+00,4.3345845561e+00,4.5903283447e-01,2.3784084688e-01,4.5956041975e-01,2.3811420712e-01,1.0049740800e+07,1.0075102582e+07,2.4236933660e+04,9.5408168390e-01
1031,1.0000000000e+02,5.0000000000e+03,5.0000000000e+01,1.9300000000e+01,6.0000000000e+01,2.0000000000e+05,1.9312900000e+05,1.9354900000e+05,9.6564500000e-01,6.9918014273e+00,3.6226950400e+00,7.0283824513e+00,3.6416489385e+00,6.1721593481e+00,3.1980100249e+00,3.7130000000e+00,3.0700000000e+00,-2.4321292746e+00,-9.5025679845e+01,4.0727591369e-04,4.3706287399e-02,5.7809939084e+00,2.9953336313e+00,-2.4321292746e+00,1.4736672175e-03,5.7809939084e+00,2.9953336313e+00,2.9473344350e-01,1.5271162876e-01,2.9495082660e-01,1.5282426249e-01,1.1587740000e+07,1.1612804574e+07,1.7684006610e+04,9.6773371448e-01
1032,1.0000000000e+02,5.0000000000e+03,5.0000000000e+01,1.9300000000e+01,6.3100000000e+01,2.0000000000e+05,1.9394900000e+05,1.9432700000e+05,9.6974500000e-01,6.1444257287e+00,3.1836402739e+00,6.1485383923e+00,3.1857711877e+00,5.3683965092e+00,2.7815525954e+00,3.3351417323e+00,2.7377060368e+00,-4.5425793125e+00,-9.5303599509e+01,3.8301197746e-04,4.0928656872e-02,5.0437530876e+00,2.6133435687e+00,-4.5425793125e+00,1.2407356236e-03,5.0437530876e+00,2.6133435687e+00,2.4814712472e-01,1.2857363975e-01,2.4830119467e-01,1.2865346874e-01,1.2238181900e+07,1.2261924629e+07,1.5658083570e+04,9.7162635728e-01
1033,1.0000000000e+02,5.0000000000e+03,5.0000000000e+01,1.9300000000e+01,6.5000000000e+01,2.0000000000e+05,1.9445300000e+05,1.9485500000e+05,9.7226500000e-01,5.6253755869e+00,2.9147023766e+00,5.6658371387e+00,2.9356669112e+00,4.9458506987e+00,2.5626169423e+00,3.1035511811e+00,2.5340419947e+00,-6.0849263770e+00,-9.5323741557e+01,3.6719048037e-04,3.9136271471e-02,4.5931054916e+00,2.3798474050e+00,-6.0849263770e+00,1.1435091038e-03,4.5931054916e+00,2.3798474050e+00,2.2870182077e-01,1.1849835273e-01,2.2883268185e-01,1.1856615640e-01,1.2639445000e+07,1.2665435009e+07,1.4865618350e+04,9.7426423146e-01
1034,1.0000000000e+02,5.0000000000e+03,5.0000000000e+01,1.9300000000e+01,6.7200000000e+01,2.0000000000e+05,1.9479900000e+05,1.9518900000e+05,9.7399500000e-01,5.2698217646e+00,2.7304775982e+00,5.1689759027e+00,2.6782258563e+00,4.5124954464e+00,2.3380805422e+00,2.8353937008e+00,2.2982204724e+00,-3.7002305016e+00,-9.5296104490e+01,3.5587034138e-04,3.7862366422e-02,4.2714393638e+00,2.2131810175e+00,-3.7002305016e+00,1.0432218348e-03,4.2714393638e+00,2.2131810175e+00,2.0864436696e-01,1.0810588962e-01,2.0875327389e-01,1.0816231808e-01,1.3090492800e+07,1.3116523975e+07,1.4020901460e+04,9.7593184335e-01
1035,1.0000000000e+02,5.0000000000e+03,5.0000000000e+01,1.9300000000e+01,6.8000000000e+01,2.0000000000e+05,1.9513300000e+05,1.9551200000e+05,9.7566500000e-01,4.9271978387e+00,2.5529522480e+00,4.9984736166e+00,2.5898827029e+00,4.3672029303e+00,2.2627994458e+00,2.7378818898e+00,2.2124671916e+00,-6.7544784326e+00,-9.5552329992e+01,3.4454903697e-04,3.6595105304e-02,3.9816412846e+00,2.0630265723e+00,-6.7544784326e+00,9.4959126324e-04,3.9816412846e+00,2.0630265723e+00,1.8991825265e-01,9.8403239714e-02,1.9000848213e-01,9.8449990741e-02,1.3269044000e+07,1.3294658573e+07,1.2914441180e+04,9.7754842446e-01
1036,1.0000000000e+02,5.0000000000e+03,5.0000000000e+01,1.9300000000e+01,6.9000000000e+01,2.0000000000e+05,1.9522900000e+05,1.9563800000e+05,9.7614500000e-01,4.8288276060e+00,2.5019832155e+00,4.7698472494e+00,2.4714234453e+00,4.1927869207e+00,2.1724284563e+00,2.6159921260e+00,2.1052755906e+00,-4.3581518963e+00,-9.5376010137e+01,3.4121795802e-04,3.6223485126e-02,3.8861022512e+00,2.0135244825e+00,-4.3581518963e+00,9.3940559348e-04,3.8861022512e+00,2.0135244825e+00,1.8788111870e-01,9.7347729894e-02,1.8796942229e-01,9.7393483051e-02,1.3470801000e+07,1.3498836829e+07,1.2963797190e+04,9.7817658179e-01
1037,1.0000000000e+02,5.0000000000e+03,5.0000000000e+01,1.9300000000e+01,7.0000000000e+01,2.0000000000e+05,1.7997500000e+05,1.8328800000e+05,8.9987500000e-01,2.1099882839e+01,1.0932581782e+01,2.0967598769e+01,1.0864040813e+01,2.0370817980e+01,1.0554827969e+01,2.7904295942e+00,2.0866372315e+00,2.9178848319e+02,-9.1407575233e+01,6.7119290958e-04,7.7292589956e-02,1.5778144413e+01,8.1752043590e+00,2.9178848319e+02,1.7301748857e-03,1.5778144413e+01,8.1752043590e+00,3.4603497714e-01,1.7929273427e-01,3.4633467339e-01,1.7944801730e-01,1.2598250000e+07,1.2802025675e+07,2.4222448400e+04,9.1443040534e-01
1038,1.0000000000e+02,5.0000000000e+03,5.0000000000e+01,1.9300000000e+01,7.2000000000e+01,2.0000000000e+05,1.8112200000e+05,1.8425300000e+05,9.0561000000e-01,1.9829305838e+01,1.0274251730e+01,1.9630992434e+01,1.0171498671e+01,1.8973112566e+01,9.8306282724e+00,3.7943436755e+00,2.2451097852e+00,1.7077810047e+02,-9.2684854747e+01,6.5376038386e-04,7.4808350214e-02,1.1732982666e+01,6.0792656298e+00,1.7077810047e+02,1.5848488542e-03,1.1732982666e+01,6.0792656298e+00,3.1696977083e-01,1.6423304188e-01,3.1722121112e-01,1.6436332182e-01,1.3040784000e+07,1.3233694470e+07,2.2821823500e+04,9.1900656041e-01
1039,1.0000000000e+02,5.0000000000e+03,5.0000000000e+01,1.9300000000e+01,7.5000000000e+01,2.0000000000e+05,1.8305100000e+05,1.8581200000e+05,9.1525500000e-01,1.7710512802e+01,9.1764315035e+00,1.7727241076e+01,9.1850990030e+00,1.7064974527e+01,8.8419557135e+00,5.3002147973e+00,2.4828186158e+00,7.3133200341e+01,-9.4382857048e+01,6.2274908661e-04,7.0508857209e-02,8.2962658233e+00,4.2985833282e+00,7.3133200341e+01,1.3458224940e-03,8.2962658233e+00,4.2985833282e+00,2.6916449880e-01,1.3946347088e-01,2.6934578529e-01,1.3955740170e-01,1.3728825000e+07,1.3899289529e+07,2.0187337410e+04,9.2661930193e-01
1040,1.0000000000e+02,5.0000000000e+03,5.0000000000e+01,1.9300000000e+01,8.0000000000e+01,2.0000000000e+05,1.8550600000e+05,1.8795200000e+05,9.2753000000e-01,1.5046028002e+01,7.7958694311e+00,1.5104797765e+01,7.8263200854e+00,1.4451440180e+01,7.4877928394e+00,7.8100000000e+00,2.8790000000e+00,-1.8092917877e-01,-9.5962768556e+01,5.7973312438e-04,6.4769841879e-02,5.5464167245e+00,2.8737910489e+00,-1.8092917877e-01,1.1216377700e-03,5.5464167245e+00,2.8737910489e+00,2.2432755400e-01,1.1623189326e-01,2.2445345528e-01,1.1629712709e-01,1.4840480000e+07,1.4993649759e+07,1.7946204320e+04,9.3710310994e-01
1041,1.0000000000e+02,5.0000000000e+03,5.0000000000e+01,1.9300000000e+01,8.5700000000e+01,2.0000000000e+05,1.8779800000e+05,1.8991700000e+05,9.3899000000e-01,1.2590089892e+01,6.5233626381e+00,1.2672373918e+01,6.5659968486e+00,1.2055110647e+01,6.2461713196e+00,6.8489800000e+00,2.6569850000e+00,-4.7542460618e+00,-9.6745715515e+01,5.3519986874e-04,5.9064661279e-02,4.8841842129e+00,2.5306653953e+00,-4.7542460618e+00,8.3439545858e-04,4.8841842129e+00,2.5306653953e+00,1.6687909172e-01,8.6465850630e-02,1.6694875205e-01,8.6501944065e-02,1.6094288600e+07,1.6228665374e+07,1.4301538160e+04,9.4682995178e-01
1042,1.0000000000e+02,5.0000000000e+03,5.0000000000e+01,1.9300000000e+01,1.0000000000e+02,2.0000000000e+05,1.9161800000e+05,1.9310000000e+05,9.5809000000e-01,8.5627119407e+00,4.4366383113e+00,8.5705998776e+00,4.4407253252e+00,8.0453884161e+00,4.1685950342e+00,4.4380000000e+00,2.1000000000e+00,-3.0682486479e-02,-9.7588960706e+01,4.4807115451e-04,4.8463342682e-02,4.0517564388e+00,2.0993556678e+00,-3.0682486479e-02,4.8859711300e-04,4.0517564388e+00,2.0993556678e+00,9.7719422600e-02,5.0631825181e-02,9.7743303093e-02,5.0644198494e-02,1.9161800000e+07,1.9261381616e+07,9.7719422600e+03,9.6306908082e-01
